Storage: persist_data_db
Data	Execution time
2120	0,068714
2130	0,066226
2140	0,068284
2150	0,066890
2160	0,068915
2170	0,069715
2180	0,069127
2190	0,069607
2200	0,069850
2210	0,071724
2220	0,070598
2230	0,072546
2240	0,071252
2250	0,072918
2260	0,072379
2270	0,072090
2280	0,073257
2290	0,073679
2300	0,073146
2310	0,073496
2320	0,072796
2330	0,072689
2340	0,074693
2350	0,079919
2360	0,078275
2370	0,080118
2380	0,079255
2390	0,081087
2400	0,079554
2410	0,080404
2420	0,080767
2430	0,079696
2440	0,079063
2450	0,082502
2460	0,084284
2470	0,081699
2480	0,084559
2490	0,082258
2500	0,082379
2510	0,083095
2520	0,083920
2530	0,083109
2540	0,085513
2550	0,084646
2560	0,083808
2570	0,086163
2580	0,083545
2590	0,088312
2600	0,085827
2610	0,085096
2620	0,089323
2630	0,089469
2640	0,082841
2650	0,081682
2660	0,084489
2670	0,086258
2680	0,083572
2690	0,086109
2700	0,082657
2710	0,085047
2720	0,086934
2730	0,087106
2740	0,086568
2750	0,088287
2760	0,086710
2770	0,088710
2780	0,089536
2790	0,087134
2800	0,087801
2810	0,089168
2820	0,086985
2830	0,090753
2840	0,091431
2850	0,091339
2860	0,089917
2870	0,092223
2880	0,090754
2890	0,091669
2900	0,089758
2910	0,091381
2920	0,091374
2930	0,093276
2940	0,091745
2950	0,092652
2960	0,095033
2970	0,091790
2980	0,091662
2990	0,093559
3000	0,096200
3010	0,094752
3020	0,095247
3030	0,094381
3040	0,094260
3050	0,093144
3060	0,096991
3070	0,095407
3080	0,096261
3090	0,097227
3100	0,098759
3110	0,096692
3120	0,097854
3130	0,094742
3140	0,097349
3150	0,100014
3160	0,097908
3170	0,099907
3180	0,099943
3190	0,099835
3200	0,102228
3210	0,102197
3220	0,102835
3230	0,100453
3240	0,101147
3250	0,102802
3260	0,103141
3270	0,101069
3280	0,101885
3290	0,102490
3300	0,102372
3310	0,101885
3320	0,102310
3330	0,105671
3340	0,106090
3350	0,104012
3360	0,105131
3370	0,105128
3380	0,103282
3390	0,107748
3400	0,105579
3410	0,105816
3420	0,103016
3430	0,108177
3440	0,109073
3450	0,105337
3460	0,113128
3470	0,110329
3480	0,106326
3490	0,107284
3500	0,108263
3510	0,105632
3520	0,110884
3530	0,111728
3540	0,112822
3550	0,111339
3560	0,112013
3570	0,113860
3580	0,113671
3590	0,111535
3600	0,114413
3610	0,110982
3620	0,114540
3630	0,112335
3640	0,112804
3650	0,116111
3660	0,114819
3670	0,116323
3680	0,114141
3690	0,114138
3700	0,113921
3710	0,114209
3720	0,114824
3730	0,114564
3740	0,115769
3750	0,115754
3760	0,117878
3770	0,119969
3780	0,119200
3790	0,117568
3800	0,117724
3810	0,126122
3820	0,117580
3830	0,120322
3840	0,119421
3850	0,121591
3860	0,119130
3870	0,119016
3880	0,119887
3890	0,122222
3900	0,117650
3910	0,123521
3920	0,120673
3930	0,120159
3940	0,123890
3950	0,124655
3960	0,125084
3970	0,123278
3980	0,122833
3990	0,127048
4000	0,124880
4010	0,122229
4020	0,129064
4030	0,126819
4040	0,123242
4050	0,124245
4060	0,123851
4070	0,127838
4080	0,125885
4090	0,125752
4100	0,127797
4110	0,129180
4120	0,127711
4130	0,127742
4140	0,129032
4150	0,128916
4160	0,127719
4170	0,131713
4180	0,129132
4190	0,127660
4200	0,132902
4210	0,131110
4220	0,132951
4230	0,130647
4240	0,132027
4250	0,132309
4260	0,130338
4270	0,134283
4280	0,134830
4290	0,132920
4300	0,132749
4310	0,130646
4320	0,132511
4330	0,132933
4340	0,133363
4350	0,132519
4360	0,133901
4370	0,134481
4380	0,138423
4390	0,136720
4400	0,136230
4410	0,141334
4420	0,139617
4430	0,137226
4440	0,140495
4450	0,139831
4460	0,136858
4470	0,135999
4480	0,141559
4490	0,139068
4500	0,139882
4510	0,139192
4520	0,138513
4530	0,139438
4540	0,135607
4550	0,139879
4560	0,142802
4570	0,141673
4580	0,142573
4590	0,141971
4600	0,140727
4610	0,139534
4620	0,145005
4630	0,142431
4640	0,141645
4650	0,143231
4660	0,144790
4670	0,143789
4680	0,146822
4690	0,142336
4700	0,144136
4710	0,145143
4720	0,144891
4730	0,143425
4740	0,145808
4750	0,146681
4760	0,146441
4770	0,146874
4780	0,150442
4790	0,148880
4800	0,147782
4810	0,149195
4820	0,148488
4830	0,146250
4840	0,148473
4850	0,149593
4860	0,148001
4870	0,151005
4880	0,147578
4890	0,148081
4900	0,149955
4910	0,150606
4920	0,147142
4930	0,149184
4940	0,155043
4950	0,155483
4960	0,153741
4970	0,156369
4980	0,152972
4990	0,152535
5000	0,153660

