Storage: restore_data_db
Data	Execution time
1	0,000014
10	0,000041
20	0,000066
30	0,000090
40	0,000115
50	0,000141
60	0,000167
70	0,000193
80	0,000219
90	0,000253
100	0,000265
110	0,000290
120	0,000322
130	0,000350
140	0,000374
150	0,000399
160	0,000426
170	0,000454
180	0,000482
190	0,000506
200	0,000547
210	0,000570
220	0,000600
230	0,000634
240	0,000650
250	0,000674
260	0,000699
270	0,000726
280	0,000760
290	0,000798
300	0,000806
310	0,000838
320	0,000862
330	0,000890
340	0,000926
350	0,000957
360	0,001010
370	0,001015
380	0,001037
390	0,001065
400	0,001101
410	0,001129
420	0,001200
430	0,001214
440	0,001235
450	0,001239
460	0,001284
470	0,001326
480	0,001335
490	0,001360
500	0,001387
510	0,001419
520	0,001482
530	0,001486
540	0,001497
550	0,001544
560	0,001559
570	0,001582
580	0,001621
590	0,001661
600	0,001719
610	0,001724
620	0,001728
630	0,001763
640	0,001784
650	0,001811
660	0,001832
670	0,001874
680	0,001896
690	0,001935
700	0,001980
710	0,002003
720	0,002028
730	0,002052
740	0,002087
750	0,002118
760	0,002143
770	0,002166
780	0,002201
790	0,002237
800	0,002267
810	0,002283
820	0,002320
830	0,002355
840	0,002411
850	0,002409
860	0,002445
870	0,002469
880	0,002487
890	0,002531
900	0,002557
910	0,002585
920	0,002620
930	0,002646
940	0,002681
950	0,002715
960	0,002744
970	0,002780
980	0,002786
990	0,002821
1000	0,002848
1010	0,002874
1020	0,002900
1030	0,002933
1040	0,002965
1050	0,002989
1060	0,003015
1070	0,003034
1080	0,003064
1090	0,003100
1100	0,003133
1110	0,003165
1120	0,003192
1130	0,003217
1140	0,003247
1150	0,003280
1160	0,003322
1170	0,003424
1180	0,003452
1190	0,003472
1200	0,003517
1210	0,003549
1220	0,003584
1230	0,003601
1240	0,003627
1250	0,003651
1260	0,003694
1270	0,003734
1280	0,003745
1290	0,003773
1300	0,003796
1310	0,003829
1320	0,003788
1330	0,003833
1340	0,003930
1350	0,003953
1360	0,003982
1370	0,004041
1380	0,001607
1390	0,001617
1400	0,001627
1410	0,001649
1420	0,001647
1430	0,001659
1440	0,004153
1450	0,004203
1460	0,004209
1470	0,004248
1480	0,004292
1490	0,004314
1500	0,004332
1510	0,004374
1520	0,004398
1530	0,004424
1540	0,004471
1550	0,004494
1560	0,004521
1570	0,004541
1580	0,004569
1590	0,004587
1600	0,004640
1610	0,004672
1620	0,004690
1630	0,004695
1640	0,004762
1650	0,004793
1660	0,004811
1670	0,004833
1680	0,004872
1690	0,004919
1700	0,004957
1710	0,004963
1720	0,004994
1730	0,005044
1740	0,005065
1750	0,005108
1760	0,005119
1770	0,005163
1780	0,005181
1790	0,005216
1800	0,005250
1810	0,005257
1820	0,005305
1830	0,005340
1840	0,005380
1850	0,005378
1860	0,005409
1870	0,005459
1880	0,005495
1890	0,005516
1900	0,005524
1910	0,005551
1920	0,005597
1930	0,005628
1940	0,005661
1950	0,005692
1960	0,005722
1970	0,005743
1980	0,005771
1990	0,005833
2000	0,005843
2010	0,005845
2020	0,005910
2030	0,005939
2040	0,005978
2050	0,006053
2060	0,006036
2070	0,006081
2080	0,006076
2090	0,006142
2100	0,006146
2110	0,006199
2120	0,006245
2130	0,006274
2140	0,006282
2150	0,006363
2160	0,006331
2170	0,006410
2180	0,006400
2190	0,006464
2200	0,006464
2210	0,006525
2220	0,006550
2230	0,006579
2240	0,002659
2250	0,002677
2260	0,002678
2270	0,002698
2280	0,002710
2290	0,006767
2300	0,006777
2310	0,006807
2320	0,006816
2330	0,007131
2340	0,006859
2350	0,006880
2360	0,006921
2370	0,006930
2380	0,006982
2390	0,007046
2400	0,007039
2410	0,002865
2420	0,007091
2430	0,007143
2440	0,007326
2450	0,007373
2460	0,007388
2470	0,007415
2480	0,007481
2490	0,007471
2500	0,007580
2510	0,007566
2520	0,007584
2530	0,007460
2540	0,007645
2550	0,007689
2560	0,007737
2570	0,007741
2580	0,007773
2590	0,007786
2600	0,007829
2610	0,007888
2620	0,007895
2630	0,007931
2640	0,007971
2650	0,007853
2660	0,008096
2670	0,008045
2680	0,008081
2690	0,008090
2700	0,008325
2710	0,008338
2720	0,008365
2730	0,008249
2740	0,008469
2750	0,008483
2760	0,008499
2770	0,008537
2780	0,008551
2790	0,008615
2800	0,008653
2810	0,008651
2820	0,008514
2830	0,008733
2840	0,008784
2850	0,008631
2860	0,008857
2870	0,008857
2880	0,008901
2890	0,008924
2900	0,008956
2910	0,008982
2920	0,009047
2930	0,009074
2940	0,008892
2950	0,009131
2960	0,009149
2970	0,009189
2980	0,009049
2990	0,009136
3000	0,009269
3010	0,009322
3020	0,009338
3030	0,009362
3040	0,009210
3050	0,009412
3060	0,009445
3070	0,009490
3080	0,009508
3090	0,009555
3100	0,009547
3110	0,009564
3120	0,009416
3130	0,009648
3140	0,009655
3150	0,009532
3160	0,009777
3170	0,009815
3180	0,009815
3190	0,009702
3200	0,009934
3210	0,009730
3220	0,009950
3230	0,009778
3240	0,010012
3250	0,009858
3260	0,010083
3270	0,009987
3280	0,010148
3290	0,010191
3300	0,010222
3310	0,010266
3320	0,010041
3330	0,010303
3340	0,010331
3350	0,010373
3360	0,010420
3370	0,010431
3380	0,010452
3390	0,010222
3400	0,010530
3410	0,010600
3420	0,010597
3430	0,010648
3440	0,010646
3450	0,010693
3460	0,010722
3470	0,010792
3480	0,010818
3490	0,010860
3500	0,010877
3510	0,010929
3520	0,010905
3530	0,011017
3540	0,010978
3550	0,010991
3560	0,011051
3570	0,011081
3580	0,011120
3590	0,011114
3600	0,011228
3610	0,011207
3620	0,011235
3630	0,011309
3640	0,011049
3650	0,011389
3660	0,011405
3670	0,011433
3680	0,011193
3690	0,011526
3700	0,011231
3710	0,011498
3720	0,011537
3730	0,011362
3740	0,011583
3750	0,011399
3760	0,011732
3770	0,011678
3780	0,011509
3790	0,011776
3800	0,011816
3810	0,004690
3820	0,004709
3830	0,004719
3840	0,004770
3850	0,004762
3860	0,004773
3870	0,004808
3880	0,012022
3890	0,011832
3900	0,012136
3910	0,012147
3920	0,004821
3930	0,004832
3940	0,004866
3950	0,011971
3960	0,012017
3970	0,012039
3980	0,012048
3990	0,012117
4000	0,012184
4010	0,012268
4020	0,012537
4030	0,012497
4040	0,012559
4050	0,012588
4060	0,012317
4070	0,012337
4080	0,012372
4090	0,012674
4100	0,012744
4110	0,012818
4120	0,012599
4130	0,012707
4140	0,012606
4150	0,012637
4160	0,012662
4170	0,012699
4180	0,012780
4190	0,012819
4200	0,012820
4210	0,012829
4220	0,012815
4230	0,012859
4240	0,012868
4250	0,012908
4260	0,012923
4270	0,013012
4280	0,013059
4290	0,013120
4300	0,013145
4310	0,013142
4320	0,013196
4330	0,013205
4340	0,013231
4350	0,013214
4360	0,013266
4370	0,013294
4380	0,013394
4390	0,013377
4400	0,013409
4410	0,013425
4420	0,013475
4430	0,013480
4440	0,013528
4450	0,013568
4460	0,013571
4470	0,013577
4480	0,013639
4490	0,013679
4500	0,013701
4510	0,013741
4520	0,013799
4530	0,013807
4540	0,013882
4550	0,013921
4560	0,013939
4570	0,013984
4580	0,013950
4590	0,014272
4600	0,014299
4610	0,014320
4620	0,014376
4630	0,014438
4640	0,014152
4650	0,014197
4660	0,014225
4670	0,014243
4680	0,014295
4690	0,014289
4700	0,014315
4710	0,014322
4720	0,014377
4730	0,014463
4740	0,015541
4750	0,014740
4760	0,015132
4770	0,015132
4780	0,014571
4790	0,014627
4800	0,014646
4810	0,014702
4820	0,014746
4830	0,014758
4840	0,014804
4850	0,014833
4860	0,015010
4870	0,014917
4880	0,014918
4890	0,014936
4900	0,015017
4910	0,015046
4920	0,015084
4930	0,015083
4940	0,015112
4950	0,015100
4960	0,015175
4970	0,015176
4980	0,015380
4990	0,015279
5000	0,006474

Storage: restore_data_filesystem
Data	Execution time
1	0,000021
10	0,000204
20	0,000408
30	0,000619
40	0,000824
50	0,001017
