Storage: persist_data_db
Data	Execution time
3540	0,106836
3550	0,106687
3560	0,107025
3570	0,107794
3580	0,107595
3590	0,107824
3600	0,106432
3610	0,106757
3620	0,107014
3630	0,107329
3640	0,107877
3650	0,107550
3660	0,109045
3670	0,110620
3680	0,085243
3690	0,084869
3700	0,084996
3710	0,085686
3720	0,085459
3730	0,086148
3740	0,109112
3750	0,109587
3760	0,109585
3770	0,110497
3780	0,110108
3790	0,115399
3800	0,116314
3810	0,116071
3820	0,116537
3830	0,116883
3840	0,117359
3850	0,117006
3860	0,117550
3870	0,117976
3880	0,118738
3890	0,119127
3900	0,119228
3910	0,119907
3920	0,119866
3930	0,120151
3940	0,118565
3950	0,116159
3960	0,119092
3970	0,119032
3980	0,118876
3990	0,118769
4000	0,116889
4010	0,117887
4020	0,117458
4030	0,117401
4040	0,117840
4050	0,118046
4060	0,118410
4070	0,118738
4080	0,119035
4090	0,119284
4100	0,119950
4110	0,120019
4120	0,094302
4130	0,094556
4140	0,095106
4150	0,125736
4160	0,126684
4170	0,125461
4180	0,127959
4190	0,127657
4200	0,128280
4210	0,127208
4220	0,128473
4230	0,128845
4240	0,128852
4250	0,126658
4260	0,125072
4270	0,124648
4280	0,124831
4290	0,124829
4300	0,125627
4310	0,126065
4320	0,126236
4330	0,126184
4340	0,126689
4350	0,126775
4360	0,127249
4370	0,127491
4380	0,127431
4390	0,127699
4400	0,134566
4410	0,134639
4420	0,135223
4430	0,134888
4440	0,135300
4450	0,135974
4460	0,136791
4470	0,136433
4480	0,136957
4490	0,137169
4500	0,137180
4510	0,137375
4520	0,138247
4530	0,135453
4540	0,132247
4550	0,132328
4560	0,133188
4570	0,133439
4580	0,133456
4590	0,134019
4600	0,134133
4610	0,138819
4620	0,134911
4630	0,135631
4640	0,135567
4650	0,140481
4660	0,140358
4670	0,141399
4680	0,141065
4690	0,141258
4700	0,141836
4710	0,142416
4720	0,142375
4730	0,143087
4740	0,142939
4750	0,143065
4760	0,143734
4770	0,145969
4780	0,145274
4790	0,146702
4800	0,147068
4810	0,143960
4820	0,146982
4830	0,145853
4840	0,146114
4850	0,146636
4860	0,140079
4870	0,140864
4880	0,140645
4890	0,141268
4900	0,141147
4910	0,142140
4920	0,142234
4930	0,142860
4940	0,142840
4950	0,142951
4960	0,144007
4970	0,145481
4980	0,149977
4990	0,150794
5000	0,151000

