Storage: insert_in_one_dict
Data	Execution time
4040	0,004484
4050	0,004569
4060	0,004420
4070	0,004701
4080	0,004341
4090	0,004489
4100	0,004349
4110	0,004510
4120	0,004358
4130	0,004536
4140	0,004376
4150	0,004757
4160	0,004413
4170	0,004808
4180	0,004429
4190	0,004600
4200	0,004435
4210	0,004616
4220	0,004730
4230	0,004903
4240	0,004483
4250	0,004870
4260	0,004733
4270	0,004894
4280	0,004768
4290	0,004922
4300	0,004770
4310	0,004925
4320	0,004803
4330	0,004965
4340	0,004825
4350	0,004993
4360	0,004741
4370	0,004904
4380	0,004632
4390	0,004801
4400	0,004635
4410	0,004829
4420	0,004681
4430	0,005095
4440	0,004949
4450	0,005102
4460	0,004968
4470	0,004869
4480	0,004719
4490	0,004910
4500	0,004754
4510	0,004937
4520	0,004813
4530	0,005136
4540	0,004788
4550	0,005148
4560	0,004806
4570	0,005070
4580	0,005098
4590	0,004996
4600	0,004847
4610	0,005252
4620	0,005105
4630	0,004891
4640	0,004874
4650	0,005054
4660	0,004966
4670	0,005088
4680	0,004924
4690	0,005089
4700	0,005206
4710	0,005111
4720	0,005303
4730	0,005386
4740	0,005309
4750	0,005460
4760	0,005248
4770	0,005471
4780	0,005246
4790	0,005331
4800	0,005382
4810	0,005321
4820	0,005356
4830	0,005264
4840	0,005126
4850	0,005281
4860	0,005404
4870	0,005642
4880	0,005338
4890	0,005609
4900	0,005428
4910	0,005591
4920	0,005421
4930	0,005682
4940	0,005367
4950	0,005678
4960	0,005341
4970	0,005639
4980	0,005397
4990	0,005748
5000	0,005373

Storage: insert_in_two_dicts
Data	Execution time
1	0,000018
10	0,000037
20	0,000059
30	0,000082
40	0,000101
50	0,000127
60	0,000148
70	0,000166
80	0,000190
90	0,000223
100	0,000248
110	0,000241
120	0,000278
130	0,000281
140	0,000298
150	0,000341
160	0,000364
170	0,000385
180	0,000418
190	0,000430
200	0,000444
210	0,000466
220	0,000491
230	0,000509
240	0,000528
250	0,000547
260	0,000576
270	0,000591
280	0,000576
290	0,000592
300	0,000608
310	0,000679
320	0,000690
330	0,000681
340	0,000741
350	0,000737
360	0,000810
370	0,000776
380	0,000793
390	0,000867
400	0,000887
410	0,000908
420	0,000928
430	0,000954
440	0,000969
450	0,000929
