Storage: find_old_values_to_store
Data	Execution time
3820	0,005423
3830	0,005554
3840	0,005587
3850	0,005544
3860	0,005528
3870	0,005493
3880	0,005250
3890	0,005280
3900	0,005234
3910	0,005278
3920	0,005439
3930	0,005458
3940	0,005381
3950	0,005451
3960	0,005458
3970	0,005474
3980	0,005138
3990	0,005128
4000	0,005140
4010	0,005113
4020	0,005122
4030	0,005106
4040	0,005196
4050	0,005240
4060	0,005353
4070	0,005358
4080	0,005357
4090	0,005195
4100	0,005312
4110	0,005341
4120	0,005294
4130	0,005254
4140	0,005274
4150	0,004984
4160	0,005007
4170	0,004944
4180	0,004996
4190	0,004920
4200	0,004976
4210	0,004932
4220	0,004959
4230	0,005197
4240	0,005152
4250	0,005156
4260	0,005201
4270	0,004845
4280	0,004867
4290	0,004835
4300	0,005117
4310	0,005108
4320	0,005135
4330	0,005029
4340	0,005035
4350	0,005051
4360	0,005022
4370	0,005051
4380	0,005081
4390	0,005010
4400	0,004739
4410	0,004988
4420	0,004996
4430	0,004947
4440	0,004972
4450	0,004918
4460	0,004996
4470	0,004915
4480	0,004968
4490	0,004959
4500	0,004709
4510	0,004613
4520	0,004882
4530	0,004851
4540	0,004938
4550	0,004864
4560	0,004853
4570	0,004812
4580	0,004858
4590	0,004768
4600	0,004793
4610	0,004796
4620	0,004770
4630	0,004757
4640	0,004805
4650	0,004693
4660	0,004731
4670	0,004704
4680	0,004728
4690	0,004669
4700	0,004711
4710	0,004660
4720	0,004676
4730	0,004649
4740	0,004657
4750	0,004633
4760	0,004433
4770	0,004349
4780	0,004413
4790	0,004325
4800	0,004341
4810	0,004314
4820	0,004586
4830	0,004519
4840	0,004719
4850	0,004302
4860	0,004520
4870	0,004620
4880	0,004501
4890	0,004459
4900	0,004613
4910	0,004431
4920	0,004448
4930	0,004436
4940	0,004432
4950	0,004412
4960	0,004450
4970	0,004403
4980	0,004428
4990	0,004243
5000	0,004138

