Storage: restore_data_db_with_dict
Data	Execution time
2150	0,007883
2160	0,007656
2170	0,007736
2180	0,007891
2190	0,007894
2200	0,007904
2210	0,007754
2220	0,007917
2230	0,007918
2240	0,007893
2250	0,007897
2260	0,007764
2270	0,007897
2280	0,007900
2290	0,007888
2300	0,007921
2310	0,007909
2320	0,007898
2330	0,007981
2340	0,007882
2350	0,007920
2360	0,007938
2370	0,007908
2380	0,007984
2390	0,007919
2400	0,007929
2410	0,007901
2420	0,007920
2430	0,007937
2440	0,007943
2450	0,007939
2460	0,007947
2470	0,007944
2480	0,007949
2490	0,007919
2500	0,007891
2510	0,007927
2520	0,007931
2530	0,007917
2540	0,007910
2550	0,007929
2560	0,007911
2570	0,007919
2580	0,007938
2590	0,007924
2600	0,007903
2610	0,007920
2620	0,007906
2630	0,007903
2640	0,007885
2650	0,007989
2660	0,008431
2670	0,008364
2680	0,008769
2690	0,007946
2700	0,007963
2710	0,008391
2720	0,008825
2730	0,008138
2740	0,008881
2750	0,008852
2760	0,008804
2770	0,008893
2780	0,008864
2790	0,008891
2800	0,008913
2810	0,008897
2820	0,008915
2830	0,008914
2840	0,008860
2850	0,008828
2860	0,008913
2870	0,008896
2880	0,008870
2890	0,008667
2900	0,008866
2910	0,008887
2920	0,008868
2930	0,008909
2940	0,008919
2950	0,008926
2960	0,008819
2970	0,008923
2980	0,008885
2990	0,008887
3000	0,008727
3010	0,008881
3020	0,008905
3030	0,008897
3040	0,008901
3050	0,008938
3060	0,008936
3070	0,008928
3080	0,008924
3090	0,008924
3100	0,008905
3110	0,008912
3120	0,008915
3130	0,008898
3140	0,008912
3150	0,008876
3160	0,008889
3170	0,008905
3180	0,008922
3190	0,008921
3200	0,008944
3210	0,008916
3220	0,008849
3230	0,009101
3240	0,008941
3250	0,008908
3260	0,008923
3270	0,008903
3280	0,008916
3290	0,008933
3300	0,008940
3310	0,009212
3320	0,009413
3330	0,009346
3340	0,009310
3350	0,008903
3360	0,008964
3370	0,008924
3380	0,008916
3390	0,008933
3400	0,008922
3410	0,008896
3420	0,009601
3430	0,009856
3440	0,009879
3450	0,009873
3460	0,008977
3470	0,009888
3480	0,009899
3490	0,009904
3500	0,009904
3510	0,009897
3520	0,009925
3530	0,009909
3540	0,009896
3550	0,009904
3560	0,009887
3570	0,009861
3580	0,009254
3590	0,009810
3600	0,009498
3610	0,009912
3620	0,009884
3630	0,009922
3640	0,009884
3650	0,009656
3660	0,009583
3670	0,009520
3680	0,009438
3690	0,009422
3700	0,009748
3710	0,009753
3720	0,009346
3730	0,009408
3740	0,009660
3750	0,009755
3760	0,009857
3770	0,009850
3780	0,009967
3790	0,009902
3800	0,009865
3810	0,009886
3820	0,009932
3830	0,009851
3840	0,009918
3850	0,009898
3860	0,009871
3870	0,009907
3880	0,009956
3890	0,009928
3900	0,009998
3910	0,009947
3920	0,009923
3930	0,009882
3940	0,010155
3950	0,010066
3960	0,010709
3970	0,010400
3980	0,010413
3990	0,010430
4000	0,010466
4010	0,009961
4020	0,009981
4030	0,010080
4040	0,010644
4050	0,010268
4060	0,010248
4070	0,010773
4080	0,010907
4090	0,010918
4100	0,010874
4110	0,010001
4120	0,010600
4130	0,009955
4140	0,009907
4150	0,009988
4160	0,010897
4170	0,009955
4180	0,010913
4190	0,010927
4200	0,010885
4210	0,010932
4220	0,010901
4230	0,010912
4240	0,009951
4250	0,009938
4260	0,009943
4270	0,009913
4280	0,009957
4290	0,009926
4300	0,009921
4310	0,010922
4320	0,009935
4330	0,009912
4340	0,009963
4350	0,010873
4360	0,009996
4370	0,009926
4380	0,009944
4390	0,010191
4400	0,010108
4410	0,010064
4420	0,010188
4430	0,010483
4440	0,010639
4450	0,010299
4460	0,010723
4470	0,010062
4480	0,010699
4490	0,010507
4500	0,010703
4510	0,010749
4520	0,010713
4530	0,010792
4540	0,010908
4550	0,010833
4560	0,010923
4570	0,010936
4580	0,010907
4590	0,010997
4600	0,010974
4610	0,010891
4620	0,011022
4630	0,011061
4640	0,010892
4650	0,008953
4660	0,011316
4670	0,011402
4680	0,011494
4690	0,011078
4700	0,010908
4710	0,010962
4720	0,011682
4730	0,011796
4740	0,011855
4750	0,010876
4760	0,010890
4770	0,011903
4780	0,011784
4790	0,010923
4800	0,010891
4810	0,011901
4820	0,011895
4830	0,011923
4840	0,011426
4850	0,010954
4860	0,010933
4870	0,010924
4880	0,010930
4890	0,010943
4900	0,010913
4910	0,010912
4920	0,010908
4930	0,011788
4940	0,011899
4950	0,011917
4960	0,011903
4970	0,011874
4980	0,011905
4990	0,011896
5000	0,011948

Storage: restore_data_db_without_dict
Data	Execution time
1	0,000143
10	0,000877
20	0,001667
30	0,002466
40	0,003341
50	0,004062
60	0,004831
70	0,005448
80	0,005898
90	0,005915
100	0,005882
110	0,005894
120	0,005911
130	0,006375
140	0,006464
150	0,006883
160	0,006897
170	0,006870
180	0,006889
190	0,006905
200	0,006904
210	0,007289
220	0,007897
230	0,007912
240	0,007921
250	0,007919
260	0,007911
270	0,007911
280	0,008385
290	0,008885
300	0,008925
310	0,008930
320	0,008905
330	0,008933
340	0,008913
350	0,009045
360	0,009754
370	0,009889
380	0,009913
390	0,009920
400	0,009898
410	0,009914
420	0,009971
430	0,010581
440	0,010920
450	0,010860
460	0,010873
470	0,010926
480	0,010925
490	0,011277
500	0,010944
510	0,011333
520	0,011930
530	0,011877
540	0,011910
550	0,011886
560	0,011934
570	0,011915
580	0,011976
590	0,012543
600	0,012927
610	0,012914
620	0,012918
630	0,012952
640	0,012908
650	0,013426
660	0,013907
670	0,013907
680	0,013915
690	0,013933
700	0,013895
710	0,013932
720	0,013985
730	0,014689
740	0,014728
750	0,014920
760	0,014942
770	0,014934
780	0,014931
790	0,014986
800	0,014965
810	0,015597
820	0,015681
830	0,015908
840	0,015901
850	0,015912
860	0,015925
870	0,016104
880	0,016356
890	0,016924
900	0,016679
910	0,016951
920	0,016886
930	0,016966
940	0,017249
950	0,017253
960	0,016929
970	0,017918
980	0,017931
990	0,017966
1000	0,017945
1010	0,018088
1020	0,017922
1030	0,017923
1040	0,018071
1050	0,018198
1060	0,018848
1070	0,018915
1080	0,018922
1090	0,018917
1100	0,018885
1110	0,019453
1120	0,018969
1130	0,019457
1140	0,019842
1150	0,019871
1160	0,019887
1170	0,019834
1180	0,019956
1190	0,020288
1200	0,019919
1210	0,020910
1220	0,020940
1230	0,020960
1240	0,021014
1250	0,021266
1260	0,021753
1270	0,021926
1280	0,021887
1290	0,021927
1300	0,021906
1310	0,021896
1320	0,022265
1330	0,022773
1340	0,022847
1350	0,022939
1360	0,022920
1370	0,022865
1380	0,022903
1390	0,022946
1400	0,023592
1410	0,023689
1420	0,023766
1430	0,023878
1440	0,023937
1450	0,023940
1460	0,023958
1470	0,023969
1480	0,023965
1490	0,024838
1500	0,024886
1510	0,024938
1520	0,024914
1530	0,024999
1540	0,025147
1550	0,025214
1560	0,025872
1570	0,025892
1580	0,025847
1590	0,026001
1600	0,026000
1610	0,026559
1620	0,026875
1630	0,026880
1640	0,026599
1650	0,026354
1660	0,026640
1670	0,026788
1680	0,026874
1690	0,026923
1700	0,026926
1710	0,026938
1720	0,026994
1730	0,027085
1740	0,027869
1750	0,027883
1760	0,027904
1770	0,027902
1780	0,028016
1790	0,028299
1800	0,028778
1810	0,028911
1820	0,028948
1830	0,029137
1840	0,028996
1850	0,029088
1860	0,029962
1870	0,029032
1880	0,029011
1890	0,029392
1900	0,029978
1910	0,030141
1920	0,029918
1930	0,030747
1940	0,030929
1950	0,031033
1960	0,031076
1970	0,030996
1980	0,031794
1990	0,031846
2000	0,031860
2010	0,031931
2020	0,031862
2030	0,032050
2040	0,032380
2050	0,032262
2060	0,031947
2070	0,031908
2080	0,031932
2090	0,031992
2100	0,032878
2110	0,032770
2120	0,032988
2130	0,033165
2140	0,033836
2150	0,033784
2160	0,033801
2170	0,033740
2180	0,033816
2190	0,033985
2200	0,034491
2210	0,034829
2220	0,034462
2230	0,034873
2240	0,034742
2250	0,034857
2260	0,034832
2270	0,034685
2280	0,035076
2290	0,034996
2300	0,034852
2310	0,035040
2320	0,035188
2330	0,036105
2340	0,035950
2350	0,036849
2360	0,036919
2370	0,036898
2380	0,036432
2390	0,036921
2400	0,036918
2410	0,036999
2420	0,037217
2430	0,036841
2440	0,036876
2450	0,036990
2460	0,037901
2470	0,037976
2480	0,038062
2490	0,038020
2500	0,038290
2510	0,037941
2520	0,037954
2530	0,038124
2540	0,038738
2550	0,037950
2560	0,037941
2570	0,038050
2580	0,038705
2590	0,038936
2600	0,038833
2610	0,039005
2620	0,038968
2630	0,039059
2640	0,039006
2650	0,039755
2660	0,040801
2670	0,040576
2680	0,040442
2690	0,040153
2700	0,040275
2710	0,040933
2720	0,041222
2730	0,041412
2740	0,041596
2750	0,041735
2760	0,041839
2770	0,042014
2780	0,041992
2790	0,041981
2800	0,042254
2810	0,042690
2820	0,042381
2830	0,042845
2840	0,042845
2850	0,042910
2860	0,042957
2870	0,043043
2880	0,043066
2890	0,043831
2900	0,043829
2910	0,043787
2920	0,043717
2930	0,044019
2940	0,044068
2950	0,044563
2960	0,044010
2970	0,044065
2980	0,044156
2990	0,044937
3000	0,044124
3010	0,044958
3020	0,044935
3030	0,045014
3040	0,045280
3050	0,045862
3060	0,045842
3070	0,045877
3080	0,045921
3090	0,045950
3100	0,045105
3110	0,045732
3120	0,045610
3130	0,045735
3140	0,045789
3150	0,045908
3160	0,045930
3170	0,046027
3180	0,046842
3190	0,046736
3200	0,047270
3210	0,047473
3220	0,047844
3230	0,047758
3240	0,046957
3250	0,046996
3260	0,047855
3270	0,047735
3280	0,047456
3290	0,047901
3300	0,047887
3310	0,048513
3320	0,048347
3330	0,048991
3340	0,049824
3350	0,049799
3360	0,049930
3370	0,049819
3380	0,048986
3390	0,048971
3400	0,049558
3410	0,051261
3420	0,051018
3430	0,049806
3440	0,050797
3450	0,050960
3460	0,051122
3470	0,051294
3480	0,051320
3490	0,051886
3500	0,051933
3510	0,051948
3520	0,051905
3530	0,052078
3540	0,052105
3550	0,052309
3560	0,052286
3570	0,053040
3580	0,052636
3590	0,053367
3600	0,052323
3610	0,052419
3620	0,053885
3630	0,054145
3640	0,053834
3650	0,053988
3660	0,053994
3670	0,052978
3680	0,053031
3690	0,052916
3700	0,053354
3710	0,053351
3720	0,053441
3730	0,053776
3740	0,053954
3750	0,054851
3760	0,055135
3770	0,055130
3780	0,054312
3790	0,054092
3800	0,054256
3810	0,054852
3820	0,054888
3830	0,055299
3840	0,055111
3850	0,055438
3860	0,055909
3870	0,056549
3880	0,056652
3890	0,056972
3900	0,057022
3910	0,056781
3920	0,056071
3930	0,057302
3940	0,057776
3950	0,058256
3960	0,057858
3970	0,057981
3980	0,058244
3990	0,058745
4000	0,058904
4010	0,057841
4020	0,057743
4030	0,058168
4040	0,059133
4050	0,059456
4060	0,059900
4070	0,060094
4080	0,060048
4090	0,060189
4100	0,059784
4110	0,059888
4120	0,058963
4130	0,058926
4140	0,059152
4150	0,060684
4160	0,060464
4170	0,061040
4180	0,061018
4190	0,061174
4200	0,061412
4210	0,061419
4220	0,061692
4230	0,060527
4240	0,060971
4250	0,060747
4260	0,060874
4270	0,061030
4280	0,060891
4290	0,061270
4300	0,062925
4310	0,062979
4320	0,061690
4330	0,062759
4340	0,063151
4350	0,063242
4360	0,062165
4370	0,062310
4380	0,061884
4390	0,062462
4400	0,062607
4410	0,062493
4420	0,062100
4430	0,062941
4440	0,062577
4450	0,062978
4460	0,062963
4470	0,063045
4480	0,062966
4490	0,062912
4500	0,063789
4510	0,063878
4520	0,063890
4530	0,064028
4540	0,066205
4550	0,064353
4560	0,064887
4570	0,065672
4580	0,066589
4590	0,066600
4600	0,064749
4610	0,064998
4620	0,066425
4630	0,066886
4640	0,065903
4650	0,065517
4660	0,067753
4670	0,067978
4680	0,068346
4690	0,067962
4700	0,066795
4710	0,068197
4720	0,068134
4730	0,068644
4740	0,067653
4750	0,067298
4760	0,068404
4770	0,068970
4780	0,069126
4790	0,067342
4800	0,067931
4810	0,069769
4820	0,069654
4830	0,069749
4840	0,069394
4850	0,068236
4860	0,068634
4870	0,068926
4880	0,068739
4890	0,070179
4900	0,068950
4910	0,069474
4920	0,069226
4930	0,071199
4940	0,071652
4950	0,071915
4960	0,071809
4970	0,072097
4980	0,072253
4990	0,072010
5000	0,072053

