Storage: restore_data_db_with_dict
Data	Execution time
2420	0,044623
2430	0,044550
2440	0,044426
2450	0,044691
2460	0,045065
2470	0,045430
2480	0,045009
2490	0,044148
2500	0,045548
2510	0,045596
2520	0,045846
2530	0,046372
2540	0,046455
2550	0,046528
2560	0,046523
2570	0,046779
2580	0,047034
2590	0,047345
2600	0,047447
2610	0,047512
2620	0,047503
2630	0,047519
2640	0,046576
2650	0,047596
2660	0,048291
2670	0,048386
2680	0,048427
2690	0,048251
2700	0,048026
2710	0,049299
2720	0,049007
2730	0,049439
2740	0,049409
2750	0,049786
2760	0,049970
2770	0,049592
2780	0,049540
2790	0,050516
2800	0,050592
2810	0,049851
2820	0,050505
2830	0,050571
2840	0,050692
2850	0,050102
2860	0,050059
2870	0,050830
2880	0,051390
2890	0,051388
2900	0,050485
2910	0,052444
2920	0,052354
2930	0,052435
2940	0,052516
2950	0,052909
2960	0,052759
2970	0,053225
2980	0,053656
2990	0,053566
3000	0,054151
3010	0,054238
3020	0,054185
3030	0,054248
3040	0,054557
3050	0,054524
3060	0,055107
3070	0,055393
3080	0,055408
3090	0,055297
3100	0,055386
3110	0,055221
3120	0,055563
3130	0,054583
3140	0,055658
3150	0,055818
3160	0,055829
3170	0,056198
3180	0,056359
3190	0,056353
3200	0,056276
3210	0,056600
3220	0,057299
3230	0,056848
3240	0,055438
3250	0,055635
3260	0,055630
3270	0,056408
3280	0,056338
3290	0,056736
3300	0,056966
3310	0,056923
3320	0,057147
3330	0,057262
3340	0,057325
3350	0,057580
3360	0,057391
3370	0,057667
3380	0,058035
3390	0,058308
3400	0,058040
3410	0,058354
3420	0,058726
3430	0,061078
3440	0,059216
3450	0,059398
3460	0,059431
3470	0,059406
3480	0,059453
3490	0,059999
3500	0,060067
3510	0,062143
3520	0,062107
3530	0,062077
3540	0,062276
3550	0,062001
3560	0,061688
3570	0,062373
3580	0,062408
3590	0,062835
3600	0,063125
3610	0,063433
3620	0,063311
3630	0,063392
3640	0,063485
3650	0,063913
3660	0,064279
3670	0,064370
3680	0,065459
3690	0,065368
3700	0,065393
3710	0,065748
3720	0,065809
3730	0,065945
3740	0,065995
3750	0,066200
3760	0,066428
3770	0,066333
3780	0,066642
3790	0,067002
3800	0,067189
3810	0,067223
3820	0,067317
3830	0,067291
3840	0,067498
3850	0,067723
3860	0,068207
3870	0,068469
3880	0,066292
3890	0,066306
3900	0,066298
3910	0,066549
3920	0,066584
3930	0,066791
3940	0,067139
3950	0,066345
3960	0,067039
3970	0,067168
3980	0,067161
3990	0,067269
4000	0,067430
4010	0,067777
4020	0,068076
4030	0,070927
4040	0,071110
4050	0,071090
4060	0,071192
4070	0,071609
4080	0,071717
4090	0,070061
4100	0,070219
4110	0,070816
4120	0,071964
4130	0,072237
4140	0,071699
4150	0,072735
4160	0,073050
4170	0,073220
4180	0,073208
4190	0,073270
4200	0,073558
4210	0,073485
4220	0,073875
4230	0,071962
4240	0,071798
4250	0,072224
4260	0,072167
4270	0,072266
4280	0,073944
4290	0,075109
4300	0,075396
4310	0,075187
4320	0,075717
4330	0,073898
4340	0,073244
4350	0,073551
4360	0,073778
4370	0,073628
4380	0,074092
4390	0,074148
4400	0,074105
4410	0,074731
4420	0,074461
4430	0,074450
4440	0,074953
4450	0,075227
4460	0,075226
4470	0,075653
4480	0,075243
4490	0,076010
4500	0,076053
4510	0,075731
4520	0,076176
4530	0,079325
4540	0,078995
4550	0,079545
4560	0,079556
4570	0,080179
4580	0,079555
4590	0,080197
4600	0,080478
4610	0,080724
4620	0,080537
4630	0,080062
4640	0,080020
4650	0,078708
4660	0,080857
4670	0,080817
4680	0,080736
4690	0,080773
4700	0,080542
4710	0,081521
4720	0,079012
4730	0,079319
4740	0,082083
4750	0,082010
4760	0,082317
4770	0,082775
4780	0,082465
4790	0,083176
4800	0,082925
4810	0,082845
4820	0,083051
4830	0,083597
4840	0,083586
4850	0,082608
4860	0,083973
4870	0,084352
4880	0,084086
4890	0,084283
4900	0,084458
4910	0,084456
4920	0,084910
4930	0,085007
4940	0,085174
4950	0,085206
4960	0,085324
4970	0,085629
4980	0,085875
4990	0,086019
5000	0,085944

Storage: restore_data_db_without_dict
Data	Execution time
1	0,000141
10	0,000877
20	0,001696
30	0,002488
40	0,003326
50	0,004091
60	0,004773
70	0,005550
80	0,005920
90	0,005910
100	0,005909
110	0,005917
120	0,005932
130	0,006080
140	0,006871
150	0,006906
160	0,006910
170	0,006910
180	0,006931
190	0,006919
200	0,006983
210	0,007852
220	0,007899
230	0,007921
240	0,007942
250	0,007916
260	0,007928
270	0,007909
280	0,008420
290	0,008914
300	0,008924
310	0,008917
320	0,008906
330	0,008930
340	0,008904
350	0,009027
360	0,009906
370	0,009904
380	0,009910
390	0,009920
400	0,009892
410	0,009934
420	0,009933
430	0,010676
440	0,010924
450	0,010906
460	0,010919
470	0,010859
480	0,010916
490	0,010909
500	0,011557
510	0,011580
520	0,011885
530	0,011876
540	0,011841
550	0,011920
560	0,011918
570	0,011902
580	0,012111
590	0,012794
600	0,012853
610	0,012854
620	0,012935
630	0,012902
640	0,012937
650	0,013845
660	0,013812
670	0,013833
680	0,013903
690	0,013907
700	0,013890
710	0,013970
720	0,014150
730	0,014750
740	0,014775
750	0,014892
760	0,014902
770	0,014918
780	0,015075
790	0,015590
800	0,015800
810	0,015905
820	0,015883
830	0,015931
840	0,015951
850	0,015969
860	0,016078
870	0,016602
880	0,016921
890	0,016701
900	0,016978
910	0,016928
920	0,017002
930	0,016985
940	0,013544
950	0,017844
960	0,017771
970	0,017806
980	0,017896
990	0,017906
1000	0,018158
1010	0,018161
1020	0,018741
1030	0,018855
1040	0,018822
1050	0,018889
1060	0,018882
1070	0,018914
1080	0,019043
1090	0,019863
1100	0,019897
1110	0,019853
1120	0,019879
1130	0,019918
1140	0,019955
1150	0,019912
1160	0,020389
1170	0,020810
1180	0,020710
1190	0,020915
1200	0,020954
1210	0,021007
1220	0,020955
1230	0,021905
1240	0,021877
1250	0,021931
1260	0,021881
1270	0,021941
1280	0,021896
1290	0,021931
1300	0,022255
1310	0,022721
1320	0,022895
1330	0,022885
1340	0,022702
1350	0,022936
1360	0,022927
1370	0,022953
1380	0,023073
1390	0,023641
1400	0,023907
1410	0,023892
1420	0,023874
1430	0,023837
1440	0,023861
1450	0,023897
1460	0,023919
1470	0,023895
1480	0,024021
1490	0,024726
1500	0,025065
1510	0,024927
1520	0,025376
1530	0,025302
1540	0,024927
1550	0,025880
1560	0,025904
1570	0,025931
1580	0,026000
1590	0,026472
1600	0,026078
1610	0,026104
1620	0,026482
1630	0,026471
1640	0,026857
1650	0,026888
1660	0,027155
1670	0,026934
1680	0,027340
1690	0,027806
1700	0,027444
1710	0,027901
1720	0,027930
1730	0,027911
1740	0,027922
1750	0,027972
1760	0,028912
1770	0,028925
1780	0,028873
1790	0,028912
1800	0,028890
1810	0,028926
1820	0,029075
1830	0,029882
1840	0,029996
1850	0,029884
1860	0,030120
1870	0,029975
1880	0,029978
1890	0,029917
1900	0,029933
1910	0,029884
1920	0,029913
1930	0,029934
1940	0,030865
1950	0,030844
1960	0,030940
1970	0,030834
1980	0,030881
1990	0,030856
2000	0,031088
2010	0,031650
2020	0,031958
2030	0,032146
2040	0,032461
2050	0,031978
2060	0,031975
2070	0,032263
2080	0,031977
2090	0,032647
2100	0,032808
2110	0,032877
2120	0,032957
2130	0,032986
2140	0,033732
2150	0,033654
2160	0,033924
2170	0,033960
2180	0,034093
2190	0,034954
2200	0,034940
2210	0,034751
2220	0,034488
2230	0,034859
2240	0,034662
2250	0,034944
2260	0,035186
2270	0,034837
2280	0,034906
2290	0,035751
2300	0,035896
2310	0,035772
2320	0,036141
2330	0,035941
2340	0,036630
2350	0,036796
2360	0,036938
2370	0,036968
2380	0,036968
2390	0,037365
2400	0,037621
2410	0,037840
2420	0,037881
2430	0,037915
2440	0,037975
2450	0,037853
2460	0,038014
2470	0,038075
2480	0,037882
2490	0,038940
2500	0,038825
2510	0,038835
2520	0,039342
2530	0,039636
2540	0,039588
2550	0,039697
2560	0,039816
2570	0,039899
2580	0,039996
2590	0,040156
2600	0,040272
2610	0,040728
2620	0,040867
2630	0,040441
2640	0,040738
2650	0,040927
2660	0,041012
2670	0,041092
2680	0,041603
2690	0,041187
2700	0,041489
2710	0,041054
2720	0,041751
2730	0,041924
2740	0,042487
2750	0,042381
2760	0,042655
2770	0,042333
2780	0,042202
2790	0,042213
2800	0,042614
2810	0,042851
2820	0,042810
2830	0,043036
2840	0,043217
2850	0,042916
2860	0,042971
2870	0,043938
2880	0,043901
2890	0,043880
2900	0,043879
2910	0,044111
2920	0,044369
2930	0,044770
2940	0,044846
2950	0,044819
2960	0,044903
2970	0,044808
2980	0,045740
2990	0,045659
3000	0,045903
3010	0,046006
3020	0,046055
3030	0,046078
3040	0,046048
3050	0,046780
3060	0,046946
3070	0,046977
3080	0,046891
3090	0,047037
3100	0,047027
3110	0,046664
3120	0,046855
3130	0,046733
3140	0,047063
3150	0,047517
3160	0,047422
3170	0,048017
3180	0,047914
3190	0,047900
3200	0,048028
3210	0,048030
3220	0,048751
3230	0,048045
3240	0,048175
3250	0,047972
3260	0,048087
3270	0,048562
3280	0,048103
3290	0,048514
3300	0,048881
3310	0,048928
3320	0,048961
3330	0,049123
3340	0,048971
3350	0,049695
3360	0,049437
3370	0,049637
3380	0,049917
3390	0,049927
3400	0,049900
3410	0,050127
3420	0,051687
3430	0,051019
3440	0,050745
3450	0,050904
3460	0,050841
3470	0,050924
3480	0,051141
3490	0,051791
3500	0,051712
3510	0,052796
3520	0,052140
3530	0,052829
3540	0,052277
3550	0,052352
3560	0,052677
3570	0,052905
3580	0,052711
3590	0,052870
3600	0,053466
3610	0,053408
3620	0,053930
3630	0,053813
3640	0,053999
3650	0,054330
3660	0,054122
3670	0,054589
3680	0,054961
3690	0,055318
3700	0,055217
3710	0,055695
3720	0,055938
3730	0,055792
3740	0,055748
3750	0,055982
3760	0,056032
3770	0,056272
3780	0,056588
3790	0,056645
3800	0,056787
3810	0,057000
3820	0,056895
3830	0,057003
3840	0,057133
3850	0,057233
3860	0,057807
3870	0,057906
3880	0,056620
3890	0,056844
3900	0,056868
3910	0,056947
3920	0,056875
3930	0,057050
3940	0,057124
3950	0,057305
3960	0,057252
3970	0,057814
3980	0,057956
3990	0,058125
4000	0,058741
4010	0,057970
4020	0,059886
4030	0,059997
4040	0,060113
4050	0,059979
4060	0,059937
4070	0,060644
4080	0,059793
4090	0,060573
4100	0,060115
4110	0,060952
4120	0,060131
4130	0,061101
4140	0,061625
4150	0,061726
4160	0,061827
4170	0,061892
4180	0,062119
4190	0,062366
4200	0,062001
4210	0,062624
4220	0,062263
4230	0,061744
4240	0,061927
4250	0,061890
4260	0,061937
4270	0,062577
4280	0,063793
4290	0,063139
4300	0,064020
4310	0,063833
4320	0,062911
4330	0,062793
4340	0,063759
4350	0,062964
4360	0,063051
4370	0,063558
4380	0,063398
4390	0,063663
4400	0,063893
4410	0,063858
4420	0,063873
4430	0,064077
4440	0,064272
4450	0,064311
4460	0,064856
4470	0,064717
4480	0,064975
4490	0,064882
4500	0,065108
4510	0,065220
4520	0,066965
4530	0,066958
4540	0,067095
4550	0,066886
4560	0,067088
4570	0,067132
4580	0,067649
4590	0,067819
4600	0,067878
4610	0,067707
4620	0,067894
4630	0,067861
4640	0,068067
4650	0,068034
4660	0,067997
4670	0,068113
4680	0,068333
4690	0,068518
4700	0,068252
4710	0,067788
4720	0,067705
4730	0,067987
4740	0,069277
4750	0,069738
4760	0,069749
4770	0,069844
4780	0,069973
4790	0,069862
4800	0,070144
4810	0,070437
4820	0,070356
4830	0,070685
4840	0,070668
4850	0,070253
4860	0,070865
4870	0,071329
4880	0,071066
4890	0,071103
4900	0,071598
4910	0,071751
4920	0,071777
4930	0,072234
4940	0,072123
4950	0,072150
4960	0,072083
4970	0,072030
4980	0,072326
4990	0,072711
5000	0,072792

